year,lat,lon,num_taps,num_hh,wp_pop_last,num_kiosks,num_scheme_tanks,wp_revenue_model,volume_method,country_name,wp_m3,wp_revenue_USD,quarters_used,wp_type_cat,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,wp_count_within_500m,wp_count_within_1000m,wp_count_within_2000m,wp_count_within_10000m,wp_count_within_20000m,pop_served_last_within_500m,pop_served_last_within_1000m,pop_served_last_within_2000m,pop_served_last_within_5000m,pop_served_last_within_10000m,pop_served_last_within_20000m,Population_Within_500m,Population_Within_1000m,Population_Within_2000m,Population_Within_5000m,Population_Within_10000m,Population_Within_20000m
2023,0.0000,0.0000,0,0,846,0,,waterpoint,unmeasured,1,0,28.5,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,49,308,0,0,6422,9806,31752,120748,1032.873733,1342.735853,5887.38028,8469.564613,32816.37162,65987.93997
2024,0.0000,0.0000,0,0,170,0,0,waterpoint,unmeasured,1,0,0,"1,2,3,4",Handpump,,,,,,,,,,,,,1,1,5,49,308,0,0,8000,9700,26832,110684,1032.873733,1342.735853,5887.38028,8469.564613,32816.37162,65987.93997
2022,0.0000,0.0000,0,0,761,,,waterpoint,,1,0,21.89,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,8,11,11,21,45,4140,6476,6476,6980,10572,18808,1194.90014,1973.599108,2188.412617,2644.891322,4162.011725,9196.703327
2023,0.0000,0.0000,0,0,761,0,,waterpoint,unmeasured,1,0,0,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,8,11,11,21,45,5192,8304,8304,8736,14956,22076,1194.90014,1973.599108,2188.412617,2644.891322,4162.011725,9196.703327
2024,0.0000,0.0000,0,0,437,0,0,waterpoint,unmeasured,1,0,0,"1,2,3,4",Handpump,,,,,,,,,,,,,8,11,11,21,45,2288,5400,5400,5700,6236,13240,1194.90014,1973.599108,2188.412617,2644.891322,4162.011725,9196.703327
2024,0.0000,0.0000,0,0,421,0,0,waterpoint,unmeasured,1,0,66.89,"1,2,3,4",Handpump,,,,,,,,,,,,,5,5,7,27,67,6452,6452,8576,12448,19820,42444,877.3345836,1031.460929,2484.084662,4363.918842,9628.958409,24272.28546
2021,0.0000,0.0000,0,0,850,,,,,1,0,0,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,8,53,136,240,310,0,22800,36807,41346,41346,41346,734.7617594,2667.306635,7406.823603,19914.63253,29443.70029,51642.8125
2022,0.0000,0.0000,0,0,79,,,waterpoint,,1,0,0,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,8,53,136,240,310,620,3984,11760,21644,27152,37188,734.7617594,2667.306635,7406.823603,19914.63253,29443.70029,51642.8125
2023,0.0000,0.0000,0,0,212,0,,waterpoint,unmeasured,1,0,0,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,8,53,136,240,310,484,11054,45202,71716,83966,119508,734.7617594,2667.306635,7406.823603,19914.63253,29443.70029,51642.8125
2024,0.0000,0.0000,0,0,85,0,0,waterpoint,unmeasured,1,0,0,"1,2,3,4",Handpump,,,,,,,,,,,,,8,53,136,240,310,1024,9228,47404,74744,87944,109164,734.7617594,2667.306635,7406.823603,19914.63253,29443.70029,51642.8125
2022,0.0000,0.0000,0,0,252,,,waterpoint,,1,0,21.89,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,32,44,1008,1008,1008,8840,13840,17604,201.3876641,201.3876641,228.2393526,1611.101313,4250.303568,7601.103166
2023,0.0000,0.0000,0,0,252,0,,waterpoint,unmeasured,1,0,11.24,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,32,44,1040,1040,1040,7148,11356,12544,201.3876641,201.3876641,228.2393526,1611.101313,4250.303568,7601.103166
2024,0.0000,0.0000,0,0,87,0,0,waterpoint,unmeasured,1,0,0,"1,2,3,4",Handpump,,,,,,,,,,,,,6,6,6,32,44,1160,1160,1160,5228,10172,13936,201.3876641,201.3876641,228.2393526,1611.101313,4250.303568,7601.103166
2022,0.0000,0.0000,0,0,521,,,waterpoint,,1,0,0,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,2,2,5,31,57,0,0,816,4712,6728,24548,161.1101313,161.1101313,738.421435,3624.977954,5598.577062,10139.88488
2023,0.0000,0.0000,0,0,521,0,,waterpoint,unmeasured,1,0,0,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,2,2,5,31,57,0,0,792,3596,6508,23248,161.1101313,161.1101313,738.421435,3624.977954,5598.577062,10139.88488
2024,0.0000,0.0000,0,0,202,0,0,waterpoint,unmeasured,1,0,0,"1,2,3,4",Handpump,,,,,,,,,,,,,2,2,5,31,57,0,0,980,5444,7488,19376,161.1101313,161.1101313,738.421435,3624.977954,5598.577062,10139.88488
2022,0.0000,0.0000,0,0,198,,,waterpoint,,1,0,21.89,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,31,57,2124,2124,2124,4856,8020,25840,1745.359756,1987.024952,2295.819371,3584.700421,5491.170308,10279.91063
2024,0.0000,0.0000,0,0,257,0,0,waterpoint,unmeasured,1,0,9.75,"1,2,3,4",Handpump,,,,,,,,,,,,,10,10,10,31,57,3108,3108,3108,4116,7268,19156,1745.359756,1987.024952,2295.819371,3584.700421,5491.170308,10279.91063
2022,0.0000,0.0000,0,0,54,,,waterpoint,,1,0,0,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,4,4,10,27,55,432,432,1740,5432,7084,25304,886.105722,1047.215853,2040.72833,3490.719511,5289.782644,10150.69652
2023,0.0000,0.0000,0,0,81,0,,waterpoint,unmeasured,1,0,0,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,4,4,10,27,55,0,0,1332,4208,6652,25008,886.105722,1047.215853,2040.72833,3490.719511,5289.782644,10150.69652
2024,0.0000,0.0000,0,0,50,0,0,waterpoint,unmeasured,1,0,0,"1,2,3,4",Handpump,,,,,,,,,,,,,4,4,10,27,55,0,0,2128,4944,6888,18504,886.105722,1047.215853,2040.72833,3490.719511,5289.782644,10150.69652
2022,0.0000,0.0000,0,0,98,,,waterpoint,,1,0,27.2,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,2,2,5,132,170,0,0,88,288,47276,58908,44.23380157,44.23380157,99.52605354,597.1563212,20254.95973,47832.511
2023,0.0000,0.0000,0,0,98,0,,waterpoint,unmeasured,1,0,20.65,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,2,2,5,132,170,0,0,678,1466,59828,78189,44.23380157,44.23380157,99.52605354,597.1563212,20254.95973,47832.511
2024,0.0000,0.0000,0,0,60,0,0,waterpoint,unmeasured,1,0,0,"1,2,3,4",Handpump,,,,,,,,,,,,,2,2,5,132,170,0,0,200,1576,50092,62044,44.23380157,44.23380157,99.52605354,597.1563212,20254.95973,47832.511
2022,0.0000,0.0000,0,0,584,,,waterpoint,,1,0,21.89,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,8,11,11,21,45,4140,7184,7184,7688,11280,19516,1315.732739,1946.74742,2215.264305,2618.039633,4202.289257,9425.587411
2023,0.0000,0.0000,0,0,778,0,,waterpoint,unmeasured,1,0,39.74,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,8,11,11,21,45,5192,8236,8236,8668,14888,22008,1315.732739,1946.74742,2215.264305,2618.039633,4202.289257,9425.587411
2024,0.0000,0.0000,0,0,778,0,0,waterpoint,unmeasured,1,0,27.9,"1,2,3,4",Handpump,,,,,,,,,,,,,8,11,11,21,45,2288,4036,4036,4336,4872,11876,1315.732739,1946.74742,2215.264305,2618.039633,4202.289257,9425.587411
2022,0.0000,0.0000,0,0,557,,,waterpoint,,1,0,21.89,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,11,11,11,21,45,7292,7292,7292,7796,11388,19624,1396.287804,2081.005862,2201.838461,2631.465478,4175.437569,9345.032346
2023,0.0000,0.0000,0,0,701,0,,waterpoint,unmeasured,1,0,60.39,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,11,11,11,21,45,8544,8544,8544,8976,15196,22316,1396.287804,2081.005862,2201.838461,2631.465478,4175.437569,9345.032346
2024,0.0000,0.0000,0,0,298,0,0,waterpoint,unmeasured,1,0,9.75,"1,2,3,4",Handpump,,,,,,,,,,,,,11,11,11,21,45,5956,5956,5956,6256,6792,13796,1396.287804,2081.005862,2201.838461,2631.465478,4175.437569,9345.032346
2024,0.0000,0.0000,0,0,134,0,0,waterpoint,unmeasured,1,0,0,"1,2,3,4",Handpump,,,,,,,,,,,,,1,1,1,3,6,504,504,504,704,1400,9812,2809.841077,3315.119516,3352.091109,4399.619581,6424.412342,16849.35955
2022,0.0000,0.0000,0,0,238,,,waterpoint,,1,0,0,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,2,6,30,39,42,808,5652,19284,19284,19964,21628,689.62052,2516.182978,6402.287801,6719.140472,7110.546713,7837.444018
2023,0.0000,0.0000,0,0,238,0,,waterpoint,unmeasured,1,0,0,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,2,6,30,39,42,808,5944,23300,23300,24368,26032,689.62052,2516.182978,6402.287801,6719.140472,7110.546713,7837.444018
2022,0.0000,0.0000,0,0,336,,,waterpoint,,1,0,49.09,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8,43,188,3384,3384,3384,7740,11996,62316,652.4485732,774.0915275,851.5006803,2067.930224,4379.146356,57013.05207
2023,0.0000,0.0000,0,0,336,0,,waterpoint,unmeasured,1,0,28.5,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8,43,188,3678,3678,3678,8134,13990,87318,652.4485732,774.0915275,851.5006803,2067.930224,4379.146356,57013.05207
2024,0.0000,0.0000,0,0,333,0,0,waterpoint,unmeasured,1,0,66.89,"1,2,3,4",Handpump,,,,,,,,,,,,,8,8,8,43,188,3120,3120,3120,7704,12836,80148,652.4485732,774.0915275,851.5006803,2067.930224,4379.146356,57013.05207
2022,0.0000,0.0000,0,0,138,,,waterpoint,,1,0,21.89,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,7,10,13,31,57,1548,2364,2580,5096,8260,26080,1235.177673,2013.876641,2779.149765,3611.552109,5464.318619,10333.614
2023,0.0000,0.0000,0,0,144,0,,waterpoint,unmeasured,1,0,54.43,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,7,10,13,31,57,756,1548,1872,3956,8016,24756,1235.177673,2013.876641,2779.149765,3611.552109,5464.318619,10333.614
2024,0.0000,0.0000,0,0,262,0,0,waterpoint,unmeasured,1,0,9.75,"1,2,3,4",Handpump,,,,,,,,,,,,,7,10,13,31,57,2108,3088,3288,4096,7248,19136,1235.177673,2013.876641,2779.149765,3611.552109,5464.318619,10333.614
2022,0.0000,0.0000,0,0,83,,,waterpoint,,1,0,22.56,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,5,7,10,68,141,132,1064,1464,2928,8732,27168,580.4898816,996.6901741,1358.12727,5092.977263,7732.563329,33316.04704
2023,0.0000,0.0000,0,0,75,0,,waterpoint,unmeasured,1,0,28.5,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,5,7,10,68,141,450,1266,1986,15752,26192,74834,580.4898816,996.6901741,1358.12727,5092.977263,7732.563329,33316.04704
2024,0.0000,0.0000,0,0,50,0,0,waterpoint,unmeasured,1,0,40.76,"1,2,3,4",Handpump,,,,,,,,,,,,,5,7,10,68,141,200,200,400,2852,8020,37936,580.4898816,996.6901741,1358.12727,5092.977263,7732.563329,33316.04704
2023,0.0000,0.0000,0,0,688,0,,waterpoint,unmeasured,1,0,28.5,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,10,15,15,59,91,8506,11892,11892,15594,25298,39822,14873.38176,25098.83172,26234.99283,29882.32421,36137.15437,55585.42429
2024,0.0000,0.0000,0,0,688,0,0,waterpoint,unmeasured,1,0,0,"1,2,3,4",Handpump,,,,,,,,,,,,,10,15,15,59,91,11632,19632,19632,21208,28832,43792,14873.38176,25098.83172,26234.99283,29882.32421,36137.15437,55585.42429
2022,0.0000,0.0000,0,0,424,,,waterpoint,,1,0,0,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,112,148,2228,2228,2228,3920,40696,47232,514.774046,646.2057173,906.8926525,2637.058535,21887.19733,45885.46716
2021,0.0000,0.0000,0,0,1000,,,,,1,0,0,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,9,33,98,248,310,0,8250,19800,40896,40896,40896,605.7230206,2296.889549,6503.552432,19720.36548,31449.13188,51328.82311
2022,0.0000,0.0000,0,0,201,,,waterpoint,,1,0,27.2,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,9,33,98,248,310,0,1348,4616,21156,27064,36356,605.7230206,2296.889549,6503.552432,19720.36548,31449.13188,51328.82311
2023,0.0000,0.0000,0,0,203,0,,waterpoint,unmeasured,1,0,0,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,9,33,98,248,310,4496,9632,35188,71752,87510,118780,605.7230206,2296.889549,6503.552432,19720.36548,31449.13188,51328.82311
2024,0.0000,0.0000,0,0,62,0,0,waterpoint,unmeasured,1,0,0,"1,2,3,4",Handpump,,,,,,,,,,,,,9,33,98,248,310,4500,14480,36332,74836,89456,109196,605.7230206,2296.889549,6503.552432,19720.36548,31449.13188,51328.82311
2022,0.0000,0.0000,0,0,175,,,waterpoint,,1,0,22.56,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,5,8,13,52,129,620,1320,2520,3852,10836,25344,416.2002925,558.5846031,930.9743384,1686.706448,9101.643238,28548.9883
2023,0.0000,0.0000,0,0,175,0,,waterpoint,unmeasured,1,0,20.65,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,5,8,13,52,129,764,1568,3370,6652,17524,67076,416.2002925,558.5846031,930.9743384,1686.706448,9101.643238,28548.9883
2024,0.0000,0.0000,0,0,111,0,0,waterpoint,unmeasured,1,0,26.13,"1,2,3,4",Handpump,,,,,,,,,,,,,5,8,13,52,129,388,808,1064,1464,3168,32632,416.2002925,558.5846031,930.9743384,1686.706448,9101.643238,28548.9883
2022,0.0000,0.0000,0,0,359,,,waterpoint,,1,0,0,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,5,9,11,55,75,2484,6712,10712,12800,51088,62632,1326.291774,2155.224132,2938.941999,4152.406318,33897.73813,42932.28716
2022,0.0000,0.0000,0,0,219,,,waterpoint,,1,0,0,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8,30,66,1668,1668,1668,4516,11140,33240,495.8673651,495.8673651,505.82075,1504.847647,4594.12698,16063.44893
2023,0.0000,0.0000,0,0,219,0,,waterpoint,unmeasured,1,0,28.5,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8,30,66,1668,1668,1668,5400,15020,40344,495.8673651,495.8673651,505.82075,1504.847647,4594.12698,16063.44893
2024,0.0000,0.0000,0,0,265,0,0,waterpoint,unmeasured,1,0,9.75,"1,2,3,4",Handpump,,,,,,,,,,,,,8,8,8,30,66,1848,1848,1848,5896,14624,34008,495.8673651,495.8673651,505.82075,1504.847647,4594.12698,16063.44893
2022,0.0000,0.0000,0,0,203,,,waterpoint,,1,0,0,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8,30,66,1732,1732,1732,3692,11204,33304,459.4065294,495.8673651,505.82075,1388.172973,4596.788198,16041.57243
2023,0.0000,0.0000,0,0,203,0,,waterpoint,unmeasured,1,0,39.74,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8,30,66,1732,1732,1732,3692,15084,40408,459.4065294,495.8673651,505.82075,1388.172973,4596.788198,16041.57243
2024,0.0000,0.0000,0,0,248,0,0,waterpoint,unmeasured,1,0,9.75,"1,2,3,4",Handpump,,,,,,,,,,,,,8,8,8,30,66,1916,1916,1916,4644,14692,34076,459.4065294,495.8673651,505.82075,1388.172973,4596.788198,16041.57243
2024,0.0000,0.0000,0,0,444,0,0,waterpoint,unmeasured,1,0,0,"1,2,3,4",Handpump,,,,,,,,,,,,,5,11,14,26,43,6752,11224,14376,14376,22024,33172,1735.07189,3325.554456,3903.911753,4428.278179,12840.46325,36079.64521
2022,0.0000,0.0000,0,0,436,,,waterpoint,,1,0,25.97,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,11,23,24,39,42,7904,17176,17984,18776,19172,20836,2963.504397,6169.307895,6625.94851,6784.374845,7110.546713,7837.444018
2023,0.0000,0.0000,0,0,515,0,,waterpoint,unmeasured,1,0,20.65,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,11,23,24,39,42,9488,20568,21376,22476,23260,24924,2963.504397,6169.307895,6625.94851,6784.374845,7110.546713,7837.444018
2023,0.0000,0.0000,0,0,449,0,,waterpoint,unmeasured,1,0,20.65,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,25,152,2584,2584,2584,8095,22391,87011,668.1109958,711.9215529,1029.548092,4501.534742,16549.26606,47007.64919
2024,0.0000,0.0000,0,0,223,0,0,waterpoint,unmeasured,1,0,26.13,"1,2,3,4",Handpump,,,,,,,,,,,,,5,5,5,25,152,2160,2160,2160,7756,19776,61660,668.1109958,711.9215529,1029.548092,4501.534742,16549.26606,47007.64919
2023,0.0000,0.0000,0,0,172,0,,waterpoint,unmeasured,1,0,39.74,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,1,10,10,19,83,0,3888,3888,5704,6904,42464,79.62707931,527.5294004,1204.359575,1473.100967,1911.049903,14385.19028
2024,0.0000,0.0000,0,0,222,0,0,waterpoint,unmeasured,1,0,9.75,"1,2,3,4",Handpump,,,,,,,,,,,,,1,10,10,19,83,0,3188,3188,5656,6812,38680,79.62707931,527.5294004,1204.359575,1473.100967,1911.049903,14385.19028
2022,0.0000,0.0000,0,0,1000,,,waterpoint,,1,0,0,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,5,14,16,21,24,5260,17576,19672,22016,22880,28492,4229.237732,7862.044502,9036.832761,11314.11462,13175.70217,29954.03363
2024,0.0000,0.0000,0,0,822,0,0,waterpoint,unmeasured,1,0,0,"1,2,3,4",Handpump,,,,,,,,,,,,,5,14,16,21,24,4340,13896,15528,15792,15792,18220,4229.237732,7862.044502,9036.832761,11314.11462,13175.70217,29954.03363
2022,0.0000,0.0000,0,0,219,,,waterpoint,,1,0,0,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,89,168,0,0,0,3632,48488,76856,183.8439873,214.4846519,410.584905,3722.505541,186205.0352,1020305.698
2023,0.0000,0.0000,0,0,219,0,,waterpoint,unmeasured,1,0,0,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,89,168,0,0,0,4204,74796,136468,183.8439873,214.4846519,410.584905,3722.505541,186205.0352,1020305.698
2024,0.0000,0.0000,0,0,210,0,0,waterpoint,unmeasured,1,0,40.76,"1,2,3,4",Handpump,,,,,,,,,,,,,2,2,2,89,168,0,0,0,3328,37328,122908,183.8439873,214.4846519,410.584905,3722.505541,186205.0352,1020305.698
2022,0.0000,0.0000,0,0,430,,,waterpoint,,1,0,27.2,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,13,15,4000,4000,4000,4644,35952,43952,1449.164346,1761.729205,1875.389154,3016.869498,10905.75431,32525.06959
2022,0.0000,0.0000,0,0,387,,,waterpoint,,1,0,0,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,2,4,12,33,45,0,1368,11784,20568,29756,33004,405.885745,600.7109027,2110.605874,2922.377364,4690.458834,10078.31982
2023,0.0000,0.0000,0,0,387,0,,waterpoint,unmeasured,1,0,0,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,2,4,12,33,45,0,0,10388,18972,20220,21968,405.885745,600.7109027,2110.605874,2922.377364,4690.458834,10078.31982
2024,0.0000,0.0000,0,0,451,0,0,waterpoint,unmeasured,1,0,0,"1,2,3,4",Handpump,,,,,,,,,,,,,2,4,12,33,45,0,1880,8224,14756,23984,26136,405.885745,600.7109027,2110.605874,2922.377364,4690.458834,10078.31982
2022,0.0000,0.0000,0,0,407,,,waterpoint,,1,0,21.89,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,13,16,36,57,111,8996,12692,19580,23732,24756,59264,2230.058395,4819.803628,7751.251358,9963.325411,10808.58948,26922.83559
2023,0.0000,0.0000,0,0,499,0,,waterpoint,unmeasured,1,0,20.65,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,13,16,36,57,111,11788,15148,23684,27792,29188,63148,2230.058395,4819.803628,7751.251358,9963.325411,10808.58948,26922.83559
2024,0.0000,0.0000,0,0,499,0,0,waterpoint,unmeasured,1,0,0,"1,2,3,4",Handpump,,,,,,,,,,,,,13,16,36,57,111,7144,10244,17972,23928,24496,31356,2230.058395,4819.803628,7751.251358,9963.325411,10808.58948,26922.83559
2022,0.0000,0.0000,0,0,932,,,waterpoint,,1,0,0,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,7,27,7904,11036,11036,11036,15024,29436,5297.405069,8011.58115,8118.719679,8321.092457,10940.03429,23909.9109
2022,0.0000,0.0000,0,0,617,,,waterpoint,,1,0,27.2,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,7,27,9164,12296,12296,12296,16284,30696,3690.327127,7690.165562,8118.719679,8321.092457,10928.13001,24910.4837
2023,0.0000,0.0000,0,0,301,0,,waterpoint,unmeasured,1,0,0,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,1,5,8,20,111,0,1976,3636,3636,6056,83716,134.9015322,577.0787768,741.9584274,906.7240295,3809.590117,49864.2215
2024,0.0000,0.0000,0,0,261,0,0,waterpoint,unmeasured,1,0,0,"1,2,3,4",Handpump,,,,,,,,,,,,,1,5,8,20,111,0,3824,4252,4252,8840,56260,134.9015322,577.0787768,741.9584274,906.7240295,3809.590117,49864.2215
2023,0.0000,0.0000,0,0,343,0,,waterpoint,unmeasured,1,0,0,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,3,4,6,21,109,1976,1976,3180,3468,5888,83548,292.2866532,479.6498924,644.529543,927.3624979,3301.417645,49602.13962
2022,0.0000,0.0000,0,0,22,,,waterpoint,,1,0,49.09,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,5,8,11,52,85,68,472,992,5716,10488,19572,464.4549165,995.2605354,2466.936474,29051.81288,33713.2114,45097.65632
2023,0.0000,0.0000,0,0,50,0,,waterpoint,unmeasured,1,0,0,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,5,8,11,52,85,688,1720,2768,18332,25662,37788,464.4549165,995.2605354,2466.936474,29051.81288,33713.2114,45097.65632
2024,0.0000,0.0000,0,0,50,0,0,waterpoint,unmeasured,1,0,40.76,"1,2,3,4",Handpump,,,,,,,,,,,,,5,8,11,52,85,200,520,956,23340,28740,40620,464.4549165,995.2605354,2466.936474,29051.81288,33713.2114,45097.65632
2022,0.0000,0.0000,0,0,931,,,waterpoint,,1,0,0,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,5,25,55,81,98,2072,22044,59060,61504,69948,82196,1406.293158,7127.976104,23865.62212,25751.84575,30113.21041,33861.42932
2023,0.0000,0.0000,0,0,931,0,,waterpoint,unmeasured,1,0,0,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,5,25,55,81,98,3488,23660,57644,59920,67832,77352,1406.293158,7127.976104,23865.62212,25751.84575,30113.21041,33861.42932
2024,0.0000,0.0000,0,0,592,0,0,waterpoint,unmeasured,1,0,0,"1,2,3,4",Handpump,,,,,,,,,,,,,5,25,55,81,98,2196,26272,60892,63516,72552,76064,1406.293158,7127.976104,23865.62212,25751.84575,30113.21041,33861.42932
2022,0.0000,0.0000,0,0,666,,,waterpoint,,1,0,21.89,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,10,16,16,19,31,7228,11012,11012,11012,12040,16400,3632.985494,5544.035397,5865.553899,6221.107265,7344.521431,9474.875384
2024,0.0000,0.0000,0,0,575,0,0,waterpoint,unmeasured,1,0,0,"1,2,3,4",Handpump,,,,,,,,,,,,,10,16,16,19,31,6668,10000,10000,10000,10976,16364,3632.985494,5544.035397,5865.553899,6221.107265,7344.521431,9474.875384
2022,0.0000,0.0000,0,0,198,,,waterpoint,,1,0,75.73,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,8,14,14,26,63,1048,1644,1644,3548,4192,27596,782.8124822,1183.537919,1220.814704,2217.968699,2746.978384,17347.91373
2023,0.0000,0.0000,0,0,198,0,,waterpoint,unmeasured,1,0,0,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,8,14,14,26,63,1304,3514,3514,8100,8744,42460,782.8124822,1183.537919,1220.814704,2217.968699,2746.978384,17347.91373
2024,0.0000,0.0000,0,0,234,0,0,waterpoint,unmeasured,1,0,0,"1,2,3,4",Handpump,,,,,,,,,,,,,8,14,14,26,63,1236,2516,2516,6372,7132,23940,782.8124822,1183.537919,1220.814704,2217.968699,2746.978384,17347.91373
2022,0.0000,0.0000,0,0,555,,,waterpoint,,1,0,0,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,7,11,14,26,43,1728,5728,9180,9180,19416,42420,1463.966907,3235.186128,3976.206415,4428.278179,12750.09492,35951.51867
2023,0.0000,0.0000,0,0,832,0,,waterpoint,unmeasured,1,0,0,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,7,11,14,26,43,1788,5788,9240,9240,19476,32480,1463.966907,3235.186128,3976.206415,4428.278179,12750.09492,35951.51867
2024,0.0000,0.0000,0,0,413,0,0,waterpoint,unmeasured,1,0,0,"1,2,3,4",Handpump,,,,,,,,,,,,,7,11,14,26,43,5304,11348,14500,14500,22148,33296,1463.966907,3235.186128,3976.206415,4428.278179,12750.09492,35951.51867
2022,0.0000,0.0000,0,0,437,,,waterpoint,,1,0,0,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,9,13,21,105,219,6476,11392,24852,40544,47784,117312,2855.709936,10166.5725,27913.64541,134476.0904,586661.9435,1053488.749
2024,0.0000,0.0000,0,0,304,0,0,waterpoint,unmeasured,1,0,0,"1,2,3,4",Handpump,,,,,,,,,,,,,9,13,21,105,219,6368,10720,22504,62900,121012,186616,2855.709936,10166.5725,27913.64541,134476.0904,586661.9435,1053488.749
2023,0.0000,0.0000,0,0,287,0,,waterpoint,unmeasured,1,0,0,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,33,59,1336,1336,1336,2672,38804,52998,391.2438008,545.3701466,1055.172675,2667.571369,13887.61479,24185.28585
